work_id,topic_id,topic_name
https://openalex.org/W2062628138,https://openalex.org/T13253,Chemical Reactions and Mechanisms
https://openalex.org/W2062628138,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1969257169,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1969257169,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W1969257169,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W2042949717,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2042949717,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2042949717,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2038239127,https://openalex.org/T11748,Organophosphorus compounds synthesis
https://openalex.org/W2038239127,https://openalex.org/T13239,Phosphorus compounds and reactions
https://openalex.org/W2038239127,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2163967700,https://openalex.org/T10911,Chemical Synthesis and Analysis
https://openalex.org/W2163967700,https://openalex.org/T10835,Carbohydrate Chemistry and Synthesis
https://openalex.org/W2163967700,https://openalex.org/T11103,Antimicrobial Peptides and Activities
https://openalex.org/W2331849220,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2331849220,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2331849220,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2558788473,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2558788473,https://openalex.org/T11111,Spectroscopy and Laser Applications
https://openalex.org/W2558788473,https://openalex.org/T10425,Cold Atom Physics and Bose-Einstein Condensates
https://openalex.org/W1973250528,https://openalex.org/T10911,Chemical Synthesis and Analysis
https://openalex.org/W1973250528,https://openalex.org/T11281,Asymmetric Hydrogenation and Catalysis
https://openalex.org/W1973250528,https://openalex.org/T10354,Catalytic C–H Functionalization Methods
https://openalex.org/W2010064340,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2010064340,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2010064340,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2936687364,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2936687364,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2936687364,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W4238691384,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W4238691384,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W4238691384,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W4239987832,https://openalex.org/T11931,Organoselenium and organotellurium chemistry
https://openalex.org/W4239987832,https://openalex.org/T12189,Sulfur-Based Synthesis Techniques
https://openalex.org/W4239987832,https://openalex.org/T12023,Cholinesterase and Neurodegenerative Diseases
https://openalex.org/W4250384751,https://openalex.org/T11931,Organoselenium and organotellurium chemistry
https://openalex.org/W4250384751,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W4250384751,https://openalex.org/T12410,Structural and Chemical Analysis of Organic and Inorganic Compounds
https://openalex.org/W4254198717,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W4254198717,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W4254198717,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2326082366,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
https://openalex.org/W2326082366,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2326082366,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2899691443,https://openalex.org/T12189,Sulfur-Based Synthesis Techniques
https://openalex.org/W2922235311,https://openalex.org/T10836,Metabolomics and Mass Spectrometry Studies
https://openalex.org/W2922235311,https://openalex.org/T11986,Scientific Computing and Data Management
https://openalex.org/W4224139004,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4224139004,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4224139004,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4323305374,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4323305374,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4323305374,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W4387662071,https://openalex.org/T11240,Luminescence and Fluorescent Materials
https://openalex.org/W4387662071,https://openalex.org/T10660,Conducting polymers and applications
https://openalex.org/W4387662071,https://openalex.org/T10045,Organic Electronics and Photovoltaics
https://openalex.org/W4388293550,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W4388293550,https://openalex.org/T12967,Molecular Spectroscopy and Structure
https://openalex.org/W4388293550,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2558361452,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2605441437,https://openalex.org/T10973,Radioactive element chemistry and processing
https://openalex.org/W2605441437,https://openalex.org/T11434,Electrochemical Analysis and Applications
https://openalex.org/W2605441437,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2999680196,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W2999680196,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W2999680196,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2059134812,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2059134812,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2059134812,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W1994639173,https://openalex.org/T12327,Various Chemistry Research Topics
https://openalex.org/W1994639173,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W1994639173,https://openalex.org/T13180,Chemistry and Chemical Engineering
https://openalex.org/W2079512299,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W2197602757,https://openalex.org/T12383,Aeolian processes and effects
https://openalex.org/W2197602757,https://openalex.org/T12832,Biocrusts and Microbial Ecology
https://openalex.org/W2197602757,https://openalex.org/T10017,Geology and Paleoclimatology Research
https://openalex.org/W2332289226,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2332289226,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2332289226,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2543797099,https://openalex.org/T12316,Oil Spill Detection and Mitigation
https://openalex.org/W2742968606,https://openalex.org/T12202,nanoparticles nucleation surface interactions
https://openalex.org/W2742968606,https://openalex.org/T11799,"Adhesion, Friction, and Surface Interactions"
https://openalex.org/W2746621280,https://openalex.org/T10306,Liquid Crystal Research Advancements
https://openalex.org/W2756738061,https://openalex.org/T11723,Optical Coatings and Gratings
https://openalex.org/W2756738061,https://openalex.org/T12044,Advanced Physical and Chemical Molecular Interactions
https://openalex.org/W2758935817,https://openalex.org/T11948,Machine Learning in Materials Science
https://openalex.org/W2758935817,https://openalex.org/T12039,Electron and X-Ray Spectroscopy Techniques
https://openalex.org/W2758935817,https://openalex.org/T12044,Advanced Physical and Chemical Molecular Interactions
https://openalex.org/W2764058070,https://openalex.org/T12784,Modular Robots and Swarm Intelligence
https://openalex.org/W2764058070,https://openalex.org/T10320,Neural Networks and Applications
https://openalex.org/W2771274819,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W2771274819,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W2772232717,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W2772232717,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W2772897442,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W2772897442,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W2775008371,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W2775008371,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W2800285825,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2800285825,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2800285825,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W3044054515,https://openalex.org/T13497,Hermeneutics and Narrative Identity
https://openalex.org/W3044054515,https://openalex.org/T13695,"Aging, Elder Care, and Social Issues"
https://openalex.org/W3044054515,https://openalex.org/T13099,"Health, Medicine and Society"
https://openalex.org/W3044840021,https://openalex.org/T13497,Hermeneutics and Narrative Identity
https://openalex.org/W3044840021,https://openalex.org/T13695,"Aging, Elder Care, and Social Issues"
https://openalex.org/W3044840021,https://openalex.org/T13099,"Health, Medicine and Society"
https://openalex.org/W4212911155,https://openalex.org/T11278,Calcium Carbonate Crystallization and Inhibition
https://openalex.org/W4212911155,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4212911155,https://openalex.org/T11401,Minerals Flotation and Separation Techniques
https://openalex.org/W4237079557,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W4237079557,https://openalex.org/T10110,earthquake and tectonic studies
https://openalex.org/W4237079557,https://openalex.org/T10017,Geology and Paleoclimatology Research
https://openalex.org/W4248447320,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W4248447320,https://openalex.org/T13304,Synthesis and Reactivity of Sulfur-Containing Compounds
https://openalex.org/W4248447320,https://openalex.org/T12251,Synthesis and Catalytic Reactions
https://openalex.org/W4254319286,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4254319286,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4254319286,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4324282229,https://openalex.org/T12084,Synthesis and properties of polymers
https://openalex.org/W4360601160,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W4360601160,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4361190515,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4361190515,https://openalex.org/T10461,Gas Sensing Nanomaterials and Sensors
https://openalex.org/W4361190515,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W4361974551,https://openalex.org/T12316,Oil Spill Detection and Mitigation
https://openalex.org/W4361974551,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4379388718,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4379388718,https://openalex.org/T10407,Lipid Membrane Structure and Behavior
https://openalex.org/W4379388718,https://openalex.org/T10962,Thermodynamic properties of mixtures
https://openalex.org/W4385153580,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4385153580,https://openalex.org/T13050,Oil and Gas Production Techniques
https://openalex.org/W4385153580,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4385859242,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4386781788,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4386781788,https://openalex.org/T10211,Computational Drug Discovery Methods
https://openalex.org/W4386781788,https://openalex.org/T13013,Free Radicals and Antioxidants
https://openalex.org/W4392244378,https://openalex.org/T12316,Oil Spill Detection and Mitigation
https://openalex.org/W4392244378,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W4392244378,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4397156521,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397156521,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397156521,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W4397184304,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397184304,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397184304,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W4397319391,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397319391,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397319391,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W4397324443,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397324443,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397398284,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397398284,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397423752,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397423752,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397452549,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397452549,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397474060,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397474060,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397540582,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397540582,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397557309,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397557309,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397570746,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397570746,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397615303,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397615303,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397628020,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397628020,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397648645,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397648645,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397813705,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397813705,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397968089,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397968089,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397983663,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397983663,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4397986101,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4397986101,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4398035725,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4398035725,https://openalex.org/T12613,X-ray Diffraction in Crystallography
https://openalex.org/W4401704677,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4401704677,https://openalex.org/T10211,Computational Drug Discovery Methods
https://openalex.org/W4401704677,https://openalex.org/T13013,Free Radicals and Antioxidants
https://openalex.org/W4406563942,https://openalex.org/T10402,Phase Equilibria and Thermodynamics
https://openalex.org/W4406563942,https://openalex.org/T11053,Process Optimization and Integration
https://openalex.org/W4406563942,https://openalex.org/T12639,Global Energy and Sustainability Research
https://openalex.org/W4412806244,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4412806244,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4412806244,https://openalex.org/T10903,Porphyrin and Phthalocyanine Chemistry
https://openalex.org/W4413292347,https://openalex.org/T10310,Corrosion Behavior and Inhibition
https://openalex.org/W4413292347,https://openalex.org/T11850,Concrete Corrosion and Durability
https://openalex.org/W4413292347,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W4413697429,https://openalex.org/T11989,Oxidative Organic Chemistry Reactions
https://openalex.org/W4413697429,https://openalex.org/T11286,Polyoxometalates: Synthesis and Applications
https://openalex.org/W4413697429,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W4413697430,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W4413697430,https://openalex.org/T11989,Oxidative Organic Chemistry Reactions
https://openalex.org/W4413697430,https://openalex.org/T10354,Catalytic C–H Functionalization Methods
https://openalex.org/W4414082663,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4414082663,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4414082663,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4414226784,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W4414226784,https://openalex.org/T10908,Analytical Chemistry and Chromatography
https://openalex.org/W4414226784,https://openalex.org/T10532,Molecular Sensors and Ion Detection
https://openalex.org/W4414226895,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4414226922,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4414226922,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4414226922,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4414310585,https://openalex.org/T10083,Graphene research and applications
https://openalex.org/W4414310585,https://openalex.org/T10179,Supercapacitor Materials and Fabrication
https://openalex.org/W4414310585,https://openalex.org/T10313,Surface Modification and Superhydrophobicity
https://openalex.org/W4414974848,https://openalex.org/T10017,Geology and Paleoclimatology Research
https://openalex.org/W4414974848,https://openalex.org/T10406,Planetary Science and Exploration
https://openalex.org/W4414974848,https://openalex.org/T10325,Astro and Planetary Science
https://openalex.org/W853964914,https://openalex.org/T12044,Advanced Physical and Chemical Molecular Interactions
https://openalex.org/W853964914,https://openalex.org/T10913,Molecular Junctions and Nanostructures
https://openalex.org/W853964914,https://openalex.org/T11746,Inorganic and Organometallic Chemistry
